timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-08-27T13:30:00.000Z,27/8/2025, 19:00:00,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,31259500,223.02299957275392,224.3481102373669,64.48,4.741881977133829,244.01151189214977,202.03448725335807
2025-08-28T13:30:00.000Z,28/8/2025, 19:00:00,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,38074700,224.27249908447266,225.13019474415043,66.84,4.821732777936319,244.38976841935045,204.15522974959487
2025-08-29T13:30:00.000Z,29/8/2025, 19:00:00,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,39418400,225.76049880981446,225.7977951865788,65.89,4.795841297533116,243.43452507713647,208.08647254249246
2025-09-02T13:30:00.000Z,2/9/2025, 19:00:00,229.25,230.85000610351562,226.97000122070312,229.72000122070312,44075600,227.07899856567383,226.17133861840017,60.51,4.527854200577309,241.5049104354218,212.65308669592585
2025-09-03T13:30:00.000Z,3/9/2025, 19:00:00,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,66427800,228.85649871826172,227.3426398186195,70.03,4.964299019764894,239.08823534346308,218.62476209306035
2025-09-04T13:30:00.000Z,4/9/2025, 19:00:00,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,47549400,230.18299865722656,228.52715019582686,71.15,5.35417098796475,238.71540958751223,221.6505877269409
2025-09-05T13:30:00.000Z,5/9/2025, 19:00:00,240,241.32000732421875,238.49000549316406,239.69000244140625,54870400,231.16599884033204,229.59027898112015,70.96,5.591430845064963,239.31442333403328,223.0175743466308
2025-09-08T13:30:00.000Z,8/9/2025, 19:00:00,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,48999500,231.59249877929688,230.37977668604324,66.95,5.569210918232102,240.19628994607103,222.98870761252272
2025-09-09T13:30:00.000Z,9/9/2025, 19:00:00,237,238.77999877929688,233.36000061035156,234.35000610351562,66313900,231.95099945068358,230.75789377342156,59.86,5.20674000833958,240.38532567284463,223.51667322852254
2025-09-10T13:30:00.000Z,10/9/2025, 19:00:00,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,231.80799942016603,230.37999848891786,48.11,4.260338814207017,240.48695871266975,223.1290401276623
2025-09-11T13:30:00.000Z,11/9/2025, 19:00:00,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,50208600,231.64299926757812,230.34666518323968,52.42,3.728767504136698,240.32541789302786,222.96058064212838
2025-09-12T13:30:00.000Z,12/9/2025, 19:00:00,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,55824200,231.7074996948242,230.70126919666626,57.2,3.5920810624612614,240.44175822148614,222.97324116816228
2025-09-15T13:30:00.000Z,15/9/2025, 19:00:00,237,238.19000244140625,235.02999877929688,236.6999969482422,42699500,231.9629997253418,231.27257660157827,60.01,3.6538548908432347,240.9634661191176,222.962533331566
2025-09-16T13:30:00.000Z,16/9/2025, 19:00:00,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,63421100,232.32599945068358,231.92756872490267,61.51,3.7762830896821242,241.70186386596635,222.95013503540082
2025-09-17T13:30:00.000Z,17/9/2025, 19:00:00,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,46508000,232.74749984741212,232.60018175045138,62.39,3.896177525662182,242.51756770624846,222.97743198857577
2025-09-18T13:30:00.000Z,18/9/2025, 19:00:00,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,44249600,233.34100036621095,233.1030220487715,60.42,3.85716397210669,242.84020983057337,223.84179090184853
2025-09-19T13:30:00.000Z,19/9/2025, 19:00:00,241.22999572753906,246.3000030517578,240.2100067138672,245.5,163741300,234.37100067138672,234.28368661555515,67.91,4.390504371437345,244.43626342541788,224.30573791735557
2025-09-22T13:30:00.000Z,22/9/2025, 19:00:00,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400,235.7870002746582,236.35952470667044,74.99,5.6023169536413775,249.15877009279347,222.41523045652292
2025-09-23T13:30:00.000Z,23/9/2025, 19:00:00,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200,237.1504997253418,238.08052165610957,72.31,6.3562752533279365,252.18362728031903,222.11737217036458
2025-09-24T13:30:00.000Z,24/9/2025, 19:00:00,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,42303700,238.3004997253418,239.43570983729853,68.9,6.705430718055112,254.24955311888633,222.3514463317973
2025-09-25T13:30:00.000Z,25/9/2025, 19:00:00,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100,239.61949920654297,241.09611795919272,71.96,7.266330893463618,257.0601910912096,222.17880732187632
2025-09-26T13:30:00.000Z,26/9/2025, 19:00:00,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,46076300,240.76449966430664,242.4641073643998,69.68,7.5104977007870275,259.180542999866,222.34845632874726
2025-09-29T13:30:00.000Z,29/9/2025, 19:00:00,254.55999755859375,255,253.00999450683594,254.42999267578125,40091100,241.87899932861328,243.60371548929328,67.98,7.534040402053051,260.76430983657315,222.99368882065343
2025-09-30T15:59:35.000Z,30/9/2025, 21:29:35,254.8249969482422,255.91900634765625,253.82009887695312,254.67640686035156,12511750,243.1268196105957,244.5633964698912,70.36,7.788720492138481,261.93142575022534,224.32221347096603
2025-09-30T16:00:35.000Z,30/9/2025, 21:30:35,254.8249969482422,255.91900634765625,253.82009887695312,254.74000549316406,12533677,243.12999954223633,244.66431453728097,68.24,7.491357895291429,261.94243680484027,224.3175622796324
2025-09-30T16:00:57.000Z,30/9/2025, 21:30:57,254.8249969482422,255.91900634765625,253.82009887695312,254.6649932861328,12544106,243.12624893188476,244.6571705175637,68.18,7.485374015528237,261.9294536584554,224.32304420531415
